cohort	subject	modality	gene	reference_method	cluster_id	comparator	reference_correct	comparator_correct	delta	reference_callable	comparator_callable	comparator_status
1000G-development	HG00185	wgs	A	SimplePluralityLex	1000G-development:HG00185	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00185	wgs	B	SimplePluralityLex	1000G-development:HG00185	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00185	wgs	C	SimplePluralityLex	1000G-development:HG00185	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00186	wgs	A	SimplePluralityLex	1000G-development:HG00186	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00186	wgs	B	SimplePluralityLex	1000G-development:HG00186	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00186	wgs	C	SimplePluralityLex	1000G-development:HG00186	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00187	wgs	A	SimplePluralityLex	1000G-development:HG00187	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00187	wgs	B	SimplePluralityLex	1000G-development:HG00187	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00187	wgs	C	SimplePluralityLex	1000G-development:HG00187	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00188	wgs	A	SimplePluralityLex	1000G-development:HG00188	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00188	wgs	B	SimplePluralityLex	1000G-development:HG00188	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00188	wgs	C	SimplePluralityLex	1000G-development:HG00188	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00189	wgs	A	SimplePluralityLex	1000G-development:HG00189	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00189	wgs	B	SimplePluralityLex	1000G-development:HG00189	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00189	wgs	C	SimplePluralityLex	1000G-development:HG00189	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00266	wgs	A	SimplePluralityLex	1000G-development:HG00266	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00266	wgs	B	SimplePluralityLex	1000G-development:HG00266	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	HG00266	wgs	C	SimplePluralityLex	1000G-development:HG00266	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	HG00551	wgs	A	SimplePluralityLex	1000G-development:HG00551	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00551	wgs	B	SimplePluralityLex	1000G-development:HG00551	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00551	wgs	C	SimplePluralityLex	1000G-development:HG00551	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00553	wgs	A	SimplePluralityLex	1000G-development:HG00553	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00553	wgs	B	SimplePluralityLex	1000G-development:HG00553	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00553	wgs	C	SimplePluralityLex	1000G-development:HG00553	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00554	wgs	A	SimplePluralityLex	1000G-development:HG00554	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00554	wgs	B	SimplePluralityLex	1000G-development:HG00554	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00554	wgs	C	SimplePluralityLex	1000G-development:HG00554	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00637	wgs	A	SimplePluralityLex	1000G-development:HG00637	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00637	wgs	B	SimplePluralityLex	1000G-development:HG00637	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00637	wgs	C	SimplePluralityLex	1000G-development:HG00637	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00638	wgs	A	SimplePluralityLex	1000G-development:HG00638	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00638	wgs	B	SimplePluralityLex	1000G-development:HG00638	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00638	wgs	C	SimplePluralityLex	1000G-development:HG00638	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	HG00640	wgs	A	SimplePluralityLex	1000G-development:HG00640	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	HG00640	wgs	B	SimplePluralityLex	1000G-development:HG00640	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00640	wgs	C	SimplePluralityLex	1000G-development:HG00640	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00641	wgs	A	SimplePluralityLex	1000G-development:HG00641	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	HG00641	wgs	B	SimplePluralityLex	1000G-development:HG00641	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00641	wgs	C	SimplePluralityLex	1000G-development:HG00641	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00734	wgs	A	SimplePluralityLex	1000G-development:HG00734	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	HG00734	wgs	B	SimplePluralityLex	1000G-development:HG00734	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	HG00734	wgs	C	SimplePluralityLex	1000G-development:HG00734	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06984	wgs	A	SimplePluralityLex	1000G-development:NA06984	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA06984	wgs	B	SimplePluralityLex	1000G-development:NA06984	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA06984	wgs	C	SimplePluralityLex	1000G-development:NA06984	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA06985	wgs	A	SimplePluralityLex	1000G-development:NA06985	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06985	wgs	B	SimplePluralityLex	1000G-development:NA06985	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06985	wgs	C	SimplePluralityLex	1000G-development:NA06985	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06986	wgs	A	SimplePluralityLex	1000G-development:NA06986	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA06986	wgs	B	SimplePluralityLex	1000G-development:NA06986	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA06986	wgs	C	SimplePluralityLex	1000G-development:NA06986	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06989	wgs	A	SimplePluralityLex	1000G-development:NA06989	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA06989	wgs	B	SimplePluralityLex	1000G-development:NA06989	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA06989	wgs	C	SimplePluralityLex	1000G-development:NA06989	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA06994	wgs	A	SimplePluralityLex	1000G-development:NA06994	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06994	wgs	B	SimplePluralityLex	1000G-development:NA06994	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA06994	wgs	C	SimplePluralityLex	1000G-development:NA06994	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07000	wgs	A	SimplePluralityLex	1000G-development:NA07000	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07000	wgs	B	SimplePluralityLex	1000G-development:NA07000	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07000	wgs	C	SimplePluralityLex	1000G-development:NA07000	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07037	wgs	A	SimplePluralityLex	1000G-development:NA07037	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA07037	wgs	B	SimplePluralityLex	1000G-development:NA07037	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA07037	wgs	C	SimplePluralityLex	1000G-development:NA07037	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	NA07048	wgs	A	SimplePluralityLex	1000G-development:NA07048	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	NA07048	wgs	B	SimplePluralityLex	1000G-development:NA07048	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07048	wgs	C	SimplePluralityLex	1000G-development:NA07048	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07051	wgs	A	SimplePluralityLex	1000G-development:NA07051	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07051	wgs	B	SimplePluralityLex	1000G-development:NA07051	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07051	wgs	C	SimplePluralityLex	1000G-development:NA07051	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07056	wgs	A	SimplePluralityLex	1000G-development:NA07056	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07056	wgs	B	SimplePluralityLex	1000G-development:NA07056	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07056	wgs	C	SimplePluralityLex	1000G-development:NA07056	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA07347	wgs	A	SimplePluralityLex	1000G-development:NA07347	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07347	wgs	B	SimplePluralityLex	1000G-development:NA07347	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07347	wgs	C	SimplePluralityLex	1000G-development:NA07347	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	NA07357	wgs	A	SimplePluralityLex	1000G-development:NA07357	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA07357	wgs	B	SimplePluralityLex	1000G-development:NA07357	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA07357	wgs	C	SimplePluralityLex	1000G-development:NA07357	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA10847	wgs	A	SimplePluralityLex	1000G-development:NA10847	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA10847	wgs	B	SimplePluralityLex	1000G-development:NA10847	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA10847	wgs	C	SimplePluralityLex	1000G-development:NA10847	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA10851	wgs	A	SimplePluralityLex	1000G-development:NA10851	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA10851	wgs	B	SimplePluralityLex	1000G-development:NA10851	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA10851	wgs	C	SimplePluralityLex	1000G-development:NA10851	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA11829	wgs	A	SimplePluralityLex	1000G-development:NA11829	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11829	wgs	B	SimplePluralityLex	1000G-development:NA11829	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11829	wgs	C	SimplePluralityLex	1000G-development:NA11829	Caller:SpecHLA	0	0	0	0	0	missing_prediction_row
1000G-development	NA11830	wgs	A	SimplePluralityLex	1000G-development:NA11830	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	NA11830	wgs	B	SimplePluralityLex	1000G-development:NA11830	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA11830	wgs	C	SimplePluralityLex	1000G-development:NA11830	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	NA11831	wgs	A	SimplePluralityLex	1000G-development:NA11831	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11831	wgs	B	SimplePluralityLex	1000G-development:NA11831	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11831	wgs	C	SimplePluralityLex	1000G-development:NA11831	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11832	wgs	A	SimplePluralityLex	1000G-development:NA11832	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA11832	wgs	B	SimplePluralityLex	1000G-development:NA11832	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11832	wgs	C	SimplePluralityLex	1000G-development:NA11832	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA11840	wgs	A	SimplePluralityLex	1000G-development:NA11840	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	NA11840	wgs	B	SimplePluralityLex	1000G-development:NA11840	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA11840	wgs	C	SimplePluralityLex	1000G-development:NA11840	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA11843	wgs	A	SimplePluralityLex	1000G-development:NA11843	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA11843	wgs	B	SimplePluralityLex	1000G-development:NA11843	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA11843	wgs	C	SimplePluralityLex	1000G-development:NA11843	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA11894	wgs	A	SimplePluralityLex	1000G-development:NA11894	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA11894	wgs	B	SimplePluralityLex	1000G-development:NA11894	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA11894	wgs	C	SimplePluralityLex	1000G-development:NA11894	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA11920	wgs	A	SimplePluralityLex	1000G-development:NA11920	Caller:SpecHLA	1	0	-1	1	0	missing
1000G-development	NA11920	wgs	B	SimplePluralityLex	1000G-development:NA11920	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA11920	wgs	C	SimplePluralityLex	1000G-development:NA11920	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	NA12004	wgs	A	SimplePluralityLex	1000G-development:NA12004	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	NA12004	wgs	B	SimplePluralityLex	1000G-development:NA12004	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12004	wgs	C	SimplePluralityLex	1000G-development:NA12004	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12044	wgs	A	SimplePluralityLex	1000G-development:NA12044	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12044	wgs	B	SimplePluralityLex	1000G-development:NA12044	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12044	wgs	C	SimplePluralityLex	1000G-development:NA12044	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12154	wgs	A	SimplePluralityLex	1000G-development:NA12154	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12154	wgs	B	SimplePluralityLex	1000G-development:NA12154	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12154	wgs	C	SimplePluralityLex	1000G-development:NA12154	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12234	wgs	A	SimplePluralityLex	1000G-development:NA12234	Caller:SpecHLA	0	0	0	0	0	missing
1000G-development	NA12234	wgs	B	SimplePluralityLex	1000G-development:NA12234	Caller:SpecHLA	0	0	0	0	0	missing
1000G-development	NA12234	wgs	C	SimplePluralityLex	1000G-development:NA12234	Caller:SpecHLA	0	0	0	0	0	missing
1000G-development	NA12489	wgs	A	SimplePluralityLex	1000G-development:NA12489	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12489	wgs	B	SimplePluralityLex	1000G-development:NA12489	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA12489	wgs	C	SimplePluralityLex	1000G-development:NA12489	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12751	wgs	A	SimplePluralityLex	1000G-development:NA12751	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12751	wgs	B	SimplePluralityLex	1000G-development:NA12751	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12751	wgs	C	SimplePluralityLex	1000G-development:NA12751	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12763	wgs	A	SimplePluralityLex	1000G-development:NA12763	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA12763	wgs	B	SimplePluralityLex	1000G-development:NA12763	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12763	wgs	C	SimplePluralityLex	1000G-development:NA12763	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12775	wgs	A	SimplePluralityLex	1000G-development:NA12775	Caller:SpecHLA	0	1	1	1	1	callable
1000G-development	NA12775	wgs	B	SimplePluralityLex	1000G-development:NA12775	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12775	wgs	C	SimplePluralityLex	1000G-development:NA12775	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA12812	wgs	A	SimplePluralityLex	1000G-development:NA12812	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA12812	wgs	B	SimplePluralityLex	1000G-development:NA12812	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA12812	wgs	C	SimplePluralityLex	1000G-development:NA12812	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18486	wgs	A	SimplePluralityLex	1000G-development:NA18486	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18486	wgs	B	SimplePluralityLex	1000G-development:NA18486	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18486	wgs	C	SimplePluralityLex	1000G-development:NA18486	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18488	wgs	A	SimplePluralityLex	1000G-development:NA18488	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18488	wgs	B	SimplePluralityLex	1000G-development:NA18488	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18488	wgs	C	SimplePluralityLex	1000G-development:NA18488	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18489	wgs	A	SimplePluralityLex	1000G-development:NA18489	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18489	wgs	B	SimplePluralityLex	1000G-development:NA18489	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18489	wgs	C	SimplePluralityLex	1000G-development:NA18489	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18498	wgs	A	SimplePluralityLex	1000G-development:NA18498	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18498	wgs	B	SimplePluralityLex	1000G-development:NA18498	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18498	wgs	C	SimplePluralityLex	1000G-development:NA18498	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18499	wgs	A	SimplePluralityLex	1000G-development:NA18499	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18499	wgs	B	SimplePluralityLex	1000G-development:NA18499	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
1000G-development	NA18499	wgs	C	SimplePluralityLex	1000G-development:NA18499	Caller:SpecHLA	0	0	0	1	0	missing_prediction_row
1000G-development	NA18501	wgs	A	SimplePluralityLex	1000G-development:NA18501	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18501	wgs	B	SimplePluralityLex	1000G-development:NA18501	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18501	wgs	C	SimplePluralityLex	1000G-development:NA18501	Caller:SpecHLA	0	0	0	1	0	missing
1000G-development	NA18502	wgs	A	SimplePluralityLex	1000G-development:NA18502	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18502	wgs	B	SimplePluralityLex	1000G-development:NA18502	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18502	wgs	C	SimplePluralityLex	1000G-development:NA18502	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18504	wgs	A	SimplePluralityLex	1000G-development:NA18504	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18504	wgs	B	SimplePluralityLex	1000G-development:NA18504	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18504	wgs	C	SimplePluralityLex	1000G-development:NA18504	Caller:SpecHLA	1	0	-1	1	1	callable
1000G-development	NA18505	wgs	A	SimplePluralityLex	1000G-development:NA18505	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18505	wgs	B	SimplePluralityLex	1000G-development:NA18505	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18505	wgs	C	SimplePluralityLex	1000G-development:NA18505	Caller:SpecHLA	1	1	0	1	1	callable
1000G-development	NA18507	wgs	A	SimplePluralityLex	1000G-development:NA18507	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18507	wgs	B	SimplePluralityLex	1000G-development:NA18507	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18507	wgs	C	SimplePluralityLex	1000G-development:NA18507	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18508	wgs	A	SimplePluralityLex	1000G-development:NA18508	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18508	wgs	B	SimplePluralityLex	1000G-development:NA18508	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18508	wgs	C	SimplePluralityLex	1000G-development:NA18508	Caller:SpecHLA	0	0	0	1	1	callable
1000G-development	NA18510	wgs	A	SimplePluralityLex	1000G-development:NA18510	Caller:SpecHLA	1	0	-1	1	0	missing_prediction_row
